id,질문제목,질문본문,작성일자,조회수,답변본문1,답변자계급1,답변자채택답변수1,활동분야1_1,순위1_1,활동분야1_2,순위1_2,활동분야1_3,순위1_3,채택여부1,채택여부2,채택여부3,링크,카테고리,tags,답변본문2,답변자계급2,답변자채택답변수2,답변본문3,답변자계급3,답변자채택답변수3,활동분야3_1,순위3_1,활동분야3_2,활동분야3_3,활동분야2_1,순위2_1,활동분야2_2,순위2_2,활동분야2_3,순위2_3,순위3_2,순위3_3,labels
2403.0,부동산 관련 세금 문의,아버지 자녀 공동명의 5:5 주택소유중시가 5억인 주택이 재개발오 10억 매매하였습니다.매매금액 10억은 아버지에게 드리도록 한 경우부동산 양도소득세 외엔 추가적인 세금이 생기나요?증여가 아닌 부모님이 가지시는 경우예요,12시간 전,25.0," 5억은 자녀 몫이므로 부친께 드리면 증여가 되고, 증여공제 5천원만을 제외한 금액에 대하여 증여세가 발생합니다. ",태양신,,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=381506569,매매,[]," 질문자님이 하시려는 행위가 증여 행위입니다. ?지분이 5:5로 가지고 있으신데 그 지분은 무상으로 아버님께 드리려고 하시는 거니까요.?증여 공제 한도 까지만 증여하고, 나머지는 차용증 작성해서 드리는 형식으로 하면 될 꺼 같습니다.?그게 아니라면 증여세 나옵니다.  ?https://blog.naver.com/11jhlee1199 ",지존,344.0,,,,,,,,,,,,,,,,['세무']
4110.0,신축부가세 환급 사업장이전할건데요,현재 a라는 곳에서 음식업을 하고 있슷니다B라는 곳에 현제 신축 공사중입니다.1층 50평 (상가)2층 48평(주택)아직 건축물 대장은 안나와있고 공사중이며공사대금 2억에 부가세 2천만원 납부하고(중도금)개인으로 세금계산서 발행받았는데요전 당연히 사업자로 발행받아서부가세 환급이 될줄 알았는데안된다고 하시네요ㅠ세무서에서는 사업자등록번호로 수정발행 받으시라고하셔서 그렇게 하려고 건축사무실에 말했더니세금계산서는 나중에 상가주택 매매시양도세 감면받기위해 발행한거란식으로 이야기 하던데 부가세를 지금 사업자(음식업)으로는환급 못받는게 맞는건가요?세무사사무실에서는 환급되니까 수정 발행하라고하신것 같은데세무사 사무실에서도 바쁘다고잘 설명 안해주시고건축맡긴분도 잘 모르시는것 같고알기쉽게 설명해주실분 안계신가요?세금은 너무 어렵네요ㅠ,2021.01.16,13.0,,,,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=379045386,매매,[],,,,,,,,,,,,,,,,,,,['세무']
3548.0,전입신고날짜 착오로 1가구2주택이 됐어요. 양도소득세가 발생했는데 이의신청 가능할까요?,"저는 아들 명의의 집에서 혼자 살고 있습니다.아들은 40대이며 직장 근처에서 따로 월세로 살고 있구요.언젠가 아들 집에서 독립할 목적으로 2018년에 인천의 A 아파트를 분양받았습니다. A 아파트는 분양 당시에는 조정대상지역이 아니었지만 2020년 617대책 이후 인천 전지역이 조정대상지역으로 지정됐죠.그런데 A 아파트의 잔금을 치를 여력이 안될것 같아서 2020년 12월에 분양권 매도를 위한 계약을 했고, 며칠 후 잔금까지 받아서 매도 거래를 마쳤습니다. 이때 분양가보다 5천만원 차익이 발생했습니다.문제는 A 아파트 매도 거래일 (잔금 받던 날) 3일 전에 아들이 저희 집으로 전입신고를 했습니다. 아들은 여전히 직장 근처에 실거주 중이었지만 전입신고만 했다네요. 세대분리는 하지 않았고요. 제가 A 아파트를 분양 받고 매도 거래중이었던걸 아들은 몰랐어요. 아들은 저희집에 전입신고 1주일 후 (매도 거래가 끝난 후) 다른 곳으로 주소지를 옮겼습니다.며칠전 납세고지서를 받았는데, 양도세가 3천만원이 나왔습니다.1. 양도세 3천만원은 아들이 저희집에 전입신고를 함으로써 1가구 2주택이 돼서 발생한걸까요? 아니면 매도거래 당시에 A 아파트가 조정대상지역이기때문에 발생한걸까요?2. 1가구 2주택 때문에 양도세가 발생했다면, 매도거래 당시에 아들이 실제로 세대 합가를 한건 아니고 전입신고만 한것이므로 '1가구2주택이 아니다' 이의 신청이 가능할까요? 1가구2주택 조건을 일부러 맞추는 사람이 어딨겠어요 ㅜㅜ3. 이의신청은 세무서에 하면 될까요? 세무사 또는 변호사의 도움을 받는게 좋을까요?긴 글 읽어주셔서 감사합니다.전문가님의 조언 부탁드립니다.",2021.01.29,50.0," 간편한 부동산 양도세 계산기(미리계산_모의계산) 사용하고쉽고 빠르게 부동산 양도소득세 확인하고신고 하시기 바랍니다.☆""양도소득세 간편 계산기""알아보았습니다.양도세 이 정도 나온다.https://453010star.tistory.com/910 ",지존,344.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380305380,매매,[],,,,,,,,,,,,,,,,,,,"['법률', '세무']"
3316.0,아버님께서 서울에 살고 계시나 경기도이천에 임야 1000평정도 농사를 지으러 다니시는데 이경우 농업경영체 등록시 문제될게 있는지요?,현재 실거주는 서울이며 경기도 이천을 오가며 농사를 지으실경우 농지원부 및 농업경영체 등록해서 농업인 혜택을누렸으면 하시는데요 혹시 추가로 납부할 세금이 발생하는지 문의드립니다.,2021.01.31,23.0, 1.김정숙 영부인은 양산까지 비앵기 타고 농사지으려/왔다라 갔다리 한다는데 2.실제 영농을 하므로 30키로 이내면 문제 안생깁니다  ,수호신,39660.0,매매,1.0,부동산,1.0,월세,2.0,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380536560,매매,[],,,,,,,,,,,,,,,,,,,['세무']
2596.0,"5층에 5층 신축빌라 매매계약을 했습니다.그런데 용도가 1~4층은 다세대제가 계약한 5층은 주거용오피스텔이라고 하네요알아보니 5층으로 층수를 올리려면 그 층은 오피스텔로 해야지만 가능해서 그렇게 된거 같은데요다세대주택, 실거주용 주거용오피스텔의 차이가 무엇일까요? 취등록세 차이인가요?분양하는 사람이 실거주하면 다세대랑 차이없다고 그런식으로 얘기해서 계약했는데 알아보니 아닌거 같아서 정확하게 알아보려고 합니다...",어... 150만원에 구입하셧다고 하시는거면 정가보다 15만원정도 싸게삿다고 생각하시면될듯합니다.,2021.02.08,58.0, 질문에 답변드리겠습니다.질문자님께서 주거용 오피스텔을 계약을 하는 경우 취득세 면에서 차이가 있습니다. 이러한 경우 취득세는 4%로서 농특세 등을 포함한다면 약4.6%가 되어 일반 주택의 취득세율보다는 높은 편입니다. 기타 사항은 일반주택과 비교시 비슷하다고 할 수 있습니다. ,수호신,48718.0,계약,1.0,전세,3.0,"법, 법률",2.0,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=381290578,매매,[]," 안녕하세요. 신축빌라 분양업체에서 근무하고 있는jw정원주택 이주창팀장(공인중개사,부동산자산관리사)입니다.?한동의 건물에서 오피스텔과 주택이 혼재된 경우도 종종 있습니다. 주택같은경우 오피스텔보다 분양가를 더 받을수 있고 오피스텔을 추가하는 경우 층수를 더 높일수 있기에 이와 같은 방법으로 집을 짓는 것입니다. 구조가 동일하나 아래층은 오피스텔 위에층은 주택으로 나오는 경우도 있고, 아래층을 주택으로 하고 위에층은 오피스텔인 경우도 있습니다. 또는 한층에 1호라인은 오피스텔 2,3호라인은  주택인 경우도 있습니다. ?위와같이 혼재된 집을 분양 받는경우 오피스텔과 주택의 분양가를 확인하고 2천만원~3천만원 이상 차이가 많이 난다면 오피스텔을 선택하시는걸 고려해보시고, 차이가 그다지 크게 나지 않는다면 주택을 선택하시기 바랍니다.?주택의 경우 취득세가 1.1%, 오피스텔은 4.6% 입니다. 물론 처음에 분양을 받을때는 취득세를 건축주 또는 분양팀에서 지원을 받아 비슷한 수준의 취득세와 법무사수수료를 납부할수 있으나 , 향후 매도시 오피스텔의 경우 사는 사람이 4.6%의 세금을 납부해야 하기 때문에 매매가 쉽지 않는 경우가 종종 있습니다. 그러나 현재는 상황이 좀 달라졌습니다.주택의 대한 대출규제로 인하여 오피스텔과 아파텔이 빌라보다 분양이 더 빠르게 되고 있습니다. 전입신고를 하지 않고 업무용으로 쓰는 경우 1가구 2주택으로 적용되지 않는 장점과  아파트 청약시 무주택으로 간주되어 1순위로 청약도 가능합니다.  이와 같은 이유로 일부러 오피스텔만 찾는 고객님들도 있습니다.취득세 외에는 별다른 불이익이 없으니  걱정하지 않으셔도 되실듯 합니다. ???도움이 되셨다면 채택 부탁드리고요, 추가로 문의하실 내용이 있으시면 지식인으로 채택후 추가질문 주시면 답변드리겠습니다.  새집 장만 축하드립니다. 사랑하는 가족들과 행복하게 사시길 바라겠습니다. ",바람신,1464.0," 안녕하세요~네이버카페 ""아름다운빌라연구소"" 임소장입니다 ",지존,281.0,,,,,매매,44.0,부동산,,"건축, 담보대출",,,,"['매매', '분양/청약', '세무']"
3513.0,남매간 빌라 명의변경 문의드립니다.,현재 거주하는 빌라 시세가 7000만원정도에요주소지는 이쪽으로되있는데 명의는 신랑의누나인 형님앞으로되있어요.이번에 신랑명의로돌릴려고하는데 매매와증여중 어떤게 좋은건지 조언부탁드립니다.무주택자라 내생의 첫 집마련혜택도 받을수있는지 궁금합니다취득세랑 법무사비랑 세금이얼마나 나올지ㅠ알려주세요,2021.01.29,24.0, 매매하세요.세금은 나올거 없고취득세는 1.1% 법무사비는 술 한잔 안먹는다 생각하면 됩니다. ,지존,312.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380341694,매매,"['검색질문', '통합검색궁금증', '통합검색질문하기']",,,,,,,,,,,,,,,,,,,"['법률', '세무']"
3784.0,연말소득공제,2017년도에 빌라를 신탁대출 받아서 구매했는데요3년 지나서 작년 여름에 신탁을 해지하고근저당 설정으로 명의이전 했습니다이같은 경우 연말소득공제 받을수 있는지요??,2021.01.27,15.0,,,,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380103431,매매,[],,,,,,,,,,,,,,,,,,,['세무']
3803.0,한시적 1가구 2주책 관련 문의 드립니다 ( 분양권 관련 ),현재 비조정지역 보유중이며 조정지역의 집을 구매하고자 합니다(거주중인 집은 2020년 6월 등기완료)한시적 1가구 2주책 혜택을 받기 위해서는 기존 집을 구매한지1년이 지나 신규 주택을 구매해야 하는 것으로 알고 있습니다만 이 때 기준점이 잔금 납입일이나 등기일 기준으로 알고 있습니다 지금 현재 기존 주택을 구매한지 1년이 되지 않은상황에서 분양권을 취득한다 할지라도 등기 및 잔금의 취득 일자가 첫번째 집을 취득한지 1 년 후 취득하게 된다면 차 후 보유자인 주택을 매도할 때 한시적 1가구 2주택 법의 혜택을 받을 수 있나요?? ( 신규 주택의 완공은 2022년 6월 이후 )아니면 분양권 또한 주택으로 보기에 현재 보유중인 주택을 취득한지 1년이 되지 않았으므로 한시적 1가구 2주택 법의 혜택을 받을 수 없나요?? 답변 부탁 드려요,2021.01.26,9.0,,,,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380087692,매매,[],,,,,,,,,,,,,,,,,,,"['법률', '세무']"
3121.0,부모님의 집 양도소득세,어머님께서 집을 매매하실려고 합니다. 아버지는 말기암으로 시골로 주소지를 변경하시어 따로 살고 계십니다. 현재 집에는 어머님 1인으로 주민등록 되어요. 이집을 매매하시고 작은 평수로 옴기시고 남은 돈으로 노후를 생각 하시는듯 합니다. 매매시 세금관련 문제가 어찌 되는지 알고 싶습니다.,2021.02.02,18.0," 간편한 부동산 양도세 계산기(미리계산_모의계산) 사용하고쉽고 빠르게 부동산 양도소득세 확인하고신고 하시기 바랍니다.""양도소득세 간편 계산기""알아보았습니다.양도세 이 정도 나온다.https://453010star.tistory.com/910 ",초인,713.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380739606,매매,[],,,,,,,,,,,,,,,,,,,"['매매', '세무']"
2751.0,양도소득세 질문합니다.1.비조정지역 아파트 -2013년 2억1천 구입 -2018년 10월 부부간증여. 증여시점 실거래가 2억1천 -2019년 2월까지 실거주 후 조부모님과 합가로 이사 -2021년 2월 매매. 매매가 2억5천9백현재 지내는 아파트는 조모 명의로 1세대2주택 해당인거죠?이 경우 양도소득세 어떻게 될까요?,어... 150만원에 구입하셧다고 하시는거면 정가보다 15만원정도 싸게삿다고 생각하시면될듯합니다.,2021.02.06,23.0, 안녕하세요..?60세가 넘으신 조부모님과 합가로 인하여 1가구2주택이 된 경우로서 그 합가일로부터 10년 이내에 비과세요건을 갖춘 님의 명의의 아파트를 양도하는 경우에는 양도소득세가 비과세됩니다. ,절대신,98636.0,"상속세, 증여세",2.0,소득세,1.0,"취득세, 등록세",1.0,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=381127970,매매,"['양도소득세', '1세대2주택', '증여']",,,,,,,,,,,,,,,,,,,['세무']
4164.0,형제간 공동명의 양도관련,"형제랑 공동명의가 되어있는데 이것을 형제에게 양도하고자 합니다 양도방법이 어떤게 있을까요 ? 양도세 , 증여세 등등 해당 주택 근저당 잡혀있으며,주택은 조정구역 아님 ! 취득가액이 약 1~1억5천인데 2/1지분저랑 부인 포함 2주택 서울 주택 , 강원 주택 있음!",2021.01.13,21.0,,,,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=378692158,매매,[],,,,,,,,,,,,,,,,,,,"['법률', '세무']"
3389.0,1세대 2주택 중과세 요건,안녕하세요 현재 10년정도 서울에 시세 3억정도의 빌라 하나를 가지고 있는데 이번에 경기도 내 조정대상지역에 위치한 시세 1억9천의 빌라를 구매하려 합니다. 이 경우 취득세가 중과세 될까요?,2021.01.30,25.0, 1가구2주택이 되므로 취득세 중과맞습니다그러나 서울빌라를 1년이내에 처분하면 중과안됩니다? ,지존,213.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380458983,매매,"['취득세', '세금']",,,,,,,,,,,,,,,,,,,['세무']
3290.0,비사업용.토지양도세문의드립니다상속개시3년하고10달명의3명1700평.답농사(자경)집안분저희농지 갖고있던기간.아버지15년상속은저희17년봄 저희3년년하고10달갖고.있었으면농지원부가.저희앞으로.되어있는지는모르겠으나.집안분으로.되어있던.확률이 많을겁니다비사업용토지명의3명상속시.공시지가2억8천에.신고매매4억3천양도가액1억5천의 3명.똑같은지분한사람당 얼마가나오나요부동산매매수수료 380만원 정도.서류또한사업용.토지로.가능한가요?,어... 150만원에 구입하셧다고 하시는거면 정가보다 15만원정도 싸게삿다고 생각하시면될듯합니다.,2021.01.31,20.0," 안녕하세요. 밤이슬이입니다. ?특히 세무 카테고리의 답변은 서류상의 검토가 필요하겠습니다.?상속토지의 경우는 일반적으로 3년내에 양도시는 사업용토지로 보게되지만 그외의 경우는 비사업용토지로 보게될 것입니다. ?비사업용토지의 경우 장기보유특별공제는 3년이상 보유토지의 경우 보유연수당 2%(최대한도 15년, 양도차익의 30%)이며, 세율은 누진세율 +10%p 적용됩니다. ?질문의 경우 1인당 양도소득세는 지방소득세를 포함하여 약 1,072만원 정도로 예상됩니다. ",수호신,32127.0,소득세,2.0,부가가치세,1.0,"상속세, 증여세",5.0,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380572772,매매,[],,,,,,,,,,,,,,,,,,,['세무']
